url,meta_refresh,meta_title,meta_description,meta_keywords,img,img_alt,text,items
shop_menu/set/br/1038-173.html,,KTS-web 工賃セットメニュー ENDLESS フルード,ブレーキパッドの開発から始まったエンドレス。安全性の確保を最大の目的としブレーキシステムを中心とした製品開発の他、現在では車高調・サスペンションパーツやケミカル製品に至るまで多くの製品を開発しています。,,/assets/img/brand/bc_img/1038.gif,,ブレーキパッドの開発から始まったエンドレス。安全性の確保を最大の目的としブレーキシステムを中心とした製品開発の他、現在では車高調・サスペンションパーツやケミカル製品に至るまで多くの製品を開発しています。,"[{""link"": ""/shop_menu/set/brake/brake_fluid.html"", ""image"": ""/assets/img/item_img/10551_1.jpg"", ""image_alt"": ""ENDLESS"", ""text"": ""S-FOUR[ブレーキフルード]""}]"
shop_menu/set/br/1039-124.html,,KTS-web 工賃セットメニュー ORC クラッチ/フライホイールパーツ,小倉クラッチはクラッチ・ブレーキの総合メーカーとして高い品質と信頼性に支えられて世界的に採用されています。ライトチューン向けのシングルシリーズから、1500ps、200kgfmのハイチューンにも耐える4プレートまで幅広いラインナップを販売しています。,,/assets/img/brand/bc_img/1039.gif,,小倉クラッチはクラッチ・ブレーキの総合メーカーとして高い品質と信頼性に支えられて世界的に採用されています。ライトチューン向けのシングルシリーズから、1500ps、200kgfmのハイチューンにも耐える4プレートまで幅広いラインナップを販売しています。,"[{""link"": ""/shop_menu/set/item/10525.php"", ""image"": ""/assets/img/item_img/10525_1.jpg"", ""image_alt"": ""ORC"", ""text"": ""Light Series[ライトシリーズ]""}, {""link"": ""/shop_menu/set/item/10524.php"", ""image"": ""/assets/img/item_img/10524_1.jpg"", ""image_alt"": ""ORC"", ""text"": ""Carbon Series[カーボンシリーズ]""}, {""link"": ""/shop_menu/set/item/10526.php"", ""image"": ""/assets/img/item_img/10526_1.jpg"", ""image_alt"": ""ORC"", ""text"": ""Metal Series[メタルシリーズ]""}, {""link"": ""/shop_menu/set/item/10528.php"", ""image"": ""/assets/img/item_img/10528_1.jpg"", ""image_alt"": ""ORC"", ""text"": ""Racing Concept[レーシングコンセプト]""}, {""link"": ""/shop_menu/set/item/10529.php"", ""image"": ""/assets/img/item_img/10529_1.jpg"", ""image_alt"": ""ORC"", ""text"": ""SE Clutch[SEクラッチ]""}, {""link"": ""/shop_menu/set/item/10527.php"", ""image"": ""/assets/img/item_img/10527_1.jpg"", ""image_alt"": ""ORC"", ""text"": ""N1 Clutch[N1クラッチ]""}]"
shop_menu/set/br/1040-122.html,,KTS-web 工賃セットメニュー OS技研 LSDパーツ,OS技研は、エンジン・ミッション・クラッチ・LSD等の駆動系チューニングパーツメーカーとして、サーキットからストリート・旧車から現行車まで幅広くラインナップ。素材から開発、設計、製造まで、すべて日本で行う「JAPAN QUALITY」のものづくりにこだわっています。,,/assets/img/brand/bc_img/1040.gif,,OS技研は、エンジン・ミッション・クラッチ・LSD等の駆動系チューニングパーツメーカーとして、サーキットからストリート・旧車から現行車まで幅広くラインナップ。素材から開発、設計、製造まで、すべて日本で行う「JAPAN QUALITY」のものづくりにこだわっています。,"[{""link"": ""/shop_menu/set/drive/os_super_lock_lsd.html"", ""image"": ""/assets/img/item_img/10454_1.jpg"", ""image_alt"": ""OS技研"", ""text"": ""SUPER LOCK L.S.D[スーパーロックLSD]""}]"
shop_menu/set/br/1042-116.html,,KTS-web 工賃セットメニュー AutoExe 車高調/セッティングパーツパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10778.php"", ""image"": ""/assets/img/item_img/10778_1.jpg"", ""image_alt"": ""クラブスポーツ サスキット"", ""text"": ""クラブスポーツ サスキット""}, {""link"": ""/shop_menu/set/item/10781.php"", ""image"": ""/assets/img/item_img/10781_1.jpg"", ""image_alt"": ""ストリートスポーツ サスキット"", ""text"": ""ストリートスポーツ サスキット""}]"
shop_menu/set/br/1042-117.html,,KTS-web 工賃セットメニュー AutoExe ダウンサス/アップサスパーツ,,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10802.php"", ""image"": ""/assets/img/item_img/10802_1.jpg"", ""image_alt"": ""ローダウンスプリング"", ""text"": ""ローダウンスプリング""}]"
shop_menu/set/br/1042-118.html,,KTS-web 工賃セットメニュー AutoExe ショックアブソーバーパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10789.php"", ""image"": ""/assets/img/item_img/10789_1.jpg"", ""image_alt"": ""スポーツダンパー"", ""text"": ""スポーツダンパー""}]"
shop_menu/set/br/1042-120.html,,KTS-web 工賃セットメニュー AutoExe ロッド/アーム/リンク類パーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10771.php"", ""image"": ""/assets/img/item_img/10771_1.jpg"", ""image_alt"": ""アジャスタブルスタビライザーリンク"", ""text"": ""アジャスタブルスタビライザーリンク""}, {""link"": ""/shop_menu/set/item/10787.php"", ""image"": ""/assets/img/item_img/10787_1.jpg"", ""image_alt"": ""スポーツスタビライザー"", ""text"": ""スポーツスタビライザー""}]"
shop_menu/set/br/1042-121.html,,KTS-web 工賃セットメニュー AutoExe その他足回り関連パーツ,,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10788.php"", ""image"": ""/assets/img/item_img/10788_1.jpg"", ""image_alt"": ""スポーツタイロッドエンド"", ""text"": ""スポーツタイロッドエンド""}]"
shop_menu/set/br/1042-131.html,,KTS-web 工賃セットメニュー AutoExe ディスクローターパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10784.php"", ""image"": ""/assets/img/item_img/10784_1.jpg"", ""image_alt"": ""ストリートブレーキローター"", ""text"": ""ストリートブレーキローター""}, {""link"": ""/shop_menu/set/item/10791.php"", ""image"": ""/assets/img/item_img/10791_1.jpg"", ""image_alt"": ""スポーツブレーキローター"", ""text"": ""スポーツブレーキローター""}]"
shop_menu/set/br/1042-132.html,,KTS-web 工賃セットメニュー AutoExe ブレーキホースパーツ,,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10790.php"", ""image"": ""/assets/img/item_img/10790_1.jpg"", ""image_alt"": ""スポーツブレーキライン"", ""text"": ""スポーツブレーキライン""}]"
shop_menu/set/br/1042-137.html,,KTS-web 工賃セットメニュー AutoExe その他補強パーツパーツ,,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10795.php"", ""image"": ""/assets/img/item_img/10795_1.jpg"", ""image_alt"": ""トーションビームスティフナー"", ""text"": ""トーションビームスティフナー""}]"
shop_menu/set/br/1042-138.html,,KTS-web 工賃セットメニュー AutoExe マフラーパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10775.php"", ""image"": ""/assets/img/item_img/10775_1.jpg"", ""image_alt"": ""エグゾーストチャンバーキット"", ""text"": ""エグゾーストチャンバーキット""}]"
shop_menu/set/br/1042-141.html,,KTS-web 工賃セットメニュー AutoExe エキマニパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10777.php"", ""image"": ""/assets/img/item_img/10777_1.jpg"", ""image_alt"": ""エグゾーストマニフォールド"", ""text"": ""エグゾーストマニフォールド""}]"
shop_menu/set/br/1042-142.html,,KTS-web 工賃セットメニュー AutoExe その他排気系パーツパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10776.php"", ""image"": ""/assets/img/item_img/10776_1.jpg"", ""image_alt"": ""エグゾーストフィニッシャー"", ""text"": ""エグゾーストフィニッシャー""}]"
shop_menu/set/br/1042-143.html,,KTS-web 工賃セットメニュー AutoExe エアクリーナーパーツ,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10773.php"", ""image"": ""/assets/img/item_img/10773_1.jpg"", ""image_alt"": ""エアフィルター スポーツ"", ""text"": ""エアフィルター スポーツ""}, {""link"": ""/shop_menu/set/item/10774.php"", ""image"": ""/assets/img/item_img/10774_1.jpg"", ""image_alt"": ""エアフィルター リプレイスメント"", ""text"": ""エアフィルター リプレイスメント""}, {""link"": ""/shop_menu/set/item/10796.php"", ""image"": ""/assets/img/item_img/10796_1.jpg"", ""image_alt"": ""フレッシュエアガイド"", ""text"": ""フレッシュエアガイド""}, {""link"": ""/shop_menu/set/item/10800.php"", ""image"": ""/assets/img/item_img/10800_1.jpg"", ""image_alt"": ""ラムエアインテークシステム"", ""text"": ""ラムエアインテークシステム""}, {""link"": ""/shop_menu/set/item/10803.php"", ""image"": ""/assets/img/item_img/10803_1.jpg"", ""image_alt"": ""スポーツインダクションボックス"", ""text"": ""スポーツインダクションボックス""}]"
shop_menu/set/br/1042-153.html,,KTS-web 工賃セットメニュー AutoExe その他過給機系パーツ,,,/assets/img/brand/bc_img/1042.gif,,その歴史を貫くのは「ストリートベスト」のコンセプト。時代に応じて、商品の世代によって、提案は視点や言葉を変えていますが「ストリートベスト」の基本は不変。それをマツダ車に限定して正常進化させることで、運転することの楽しみと、日常的な使い勝手と、良識ある大人の趣味としてのチューニングのバランスを高めようと努めています。,"[{""link"": ""/shop_menu/set/item/10793.php"", ""image"": ""/assets/img/item_img/10793_1.jpg"", ""image_alt"": ""ターボパイプ"", ""text"": ""ターボパイプ""}]"
shop_menu/set/br/1045-116.html,,KTS-web 工賃セットメニュー OVER TECH 車高調/セッティングパーツパーツ,スタイリッシュなスポーツスタイルでカーライフを提案するアフターパーツブランド『オーバーテック』。サスペンションパーツを得意とし、最近ではローダウンだけでなくリフトアップ系パーツも人気。,,/assets/img/brand/bc_img/1045.gif,,スタイリッシュなスポーツスタイルでカーライフを提案するアフターパーツブランド『オーバーテック』。サスペンションパーツを得意とし、最近ではローダウンだけでなくリフトアップ系パーツも人気。,"[{""link"": ""/shop_menu/set/item/10130.php"", ""image"": ""/assets/img/item_img/10130_1.jpg"", ""image_alt"": ""MAX40 リフトアップブロックキット"", ""text"": ""MAX40 リフトアップブロックキット[マックス40]""}, {""link"": ""/shop_menu/set/item/10125.php"", ""image"": ""/assets/img/item_img/10125_1.jpg"", ""image_alt"": ""for SEDAN STREET TUNING DAMPER [ストリートチューニングダンパー FOR セダン]"", ""text"": ""for SEDAN STREET TUNING DAMPER [ストリートチューニングダンパー FOR セダン]""}, {""link"": ""/shop_menu/set/item/10126.php"", ""image"": ""/assets/img/item_img/10126_1.jpg"", ""image_alt"": ""for MINIVAN STREET TUNING DAMPER [ストリートチューニングダンパー FOR ミニバン]"", ""text"": ""for MINIVAN STREET TUNING DAMPER [ストリートチューニングダンパー FOR ミニバン]""}, {""link"": ""/shop_menu/set/item/10127.php"", ""image"": ""/assets/img/item_img/10127_1.jpg"", ""image_alt"": ""for K-CAR STREET TUNING DAMPER [ストリートチューニングダンパー FOR Kカー]"", ""text"": ""for K-CAR STREET TUNING DAMPER [ストリートチューニングダンパー FOR Kカー]""}, {""link"": ""/shop_menu/set/item/10128.php"", ""image"": ""/assets/img/item_img/10128_1.jpg"", ""image_alt"": ""for SPORTS STREET TUNING DAMPER [ストリートチューニングダンパー FOR スポーツ]"", ""text"": ""for SPORTS STREET TUNING DAMPER [ストリートチューニングダンパー FOR スポーツ]""}]"
shop_menu/set/br/1046-116.html,,KTS-web 工賃セットメニュー OHLINS 車高調/セッティングパーツパーツ,世界的なサスペンションメーカー『オーリンズ』。最上の乗り心地と、卓越した運動能力を一切の妥協なしに共存させる『DFV』。理想的な減衰特性を実現させる『PCV』。あなたもいつかはオーリンズ。,,/assets/img/brand/bc_img/1046.gif,,世界的なサスペンションメーカー『オーリンズ』。最上の乗り心地と、卓越した運動能力を一切の妥協なしに共存させる『DFV』。理想的な減衰特性を実現させる『PCV』。あなたもいつかはオーリンズ。,"[{""link"": ""/shop_menu/set/item/10122.php"", ""image"": ""/assets/img/item_img/10122_1.jpg"", ""image_alt"": ""Type HA [タイプHA]"", ""text"": ""Type HA [タイプHA]""}, {""link"": ""/shop_menu/set/item/10123.php"", ""image"": ""/assets/img/item_img/10123_1.jpg"", ""image_alt"": ""Type HAL [タイプHAL]"", ""text"": ""Type HAL [タイプHAL]""}, {""link"": ""/shop_menu/set/item/10670.php"", ""image"": ""/assets/img/item_img/10670_1.jpg"", ""image_alt"": ""キャンセレーションキット"", ""text"": ""キャンセレーションキット""}, {""link"": ""/shop_menu/set/item/10226.php"", ""image"": ""/assets/img/item_img/10226_1.jpg"", ""image_alt"": ""直巻きスプリング"", ""text"": ""直巻きスプリング""}]"
shop_menu/set/br/1046-118.html,,KTS-web 工賃セットメニュー OHLINS ショックアブソーバーパーツ,世界的なサスペンションメーカー『オーリンズ』。最上の乗り心地と、卓越した運動能力を一切の妥協なしに共存させる『DFV』。理想的な減衰特性を実現させる『PCV』。あなたもいつかはオーリンズ。,,/assets/img/brand/bc_img/1046.gif,,世界的なサスペンションメーカー『オーリンズ』。最上の乗り心地と、卓越した運動能力を一切の妥協なしに共存させる『DFV』。理想的な減衰特性を実現させる『PCV』。あなたもいつかはオーリンズ。,"[{""link"": ""/shop_menu/set/item/10121.php"", ""image"": ""/assets/img/item_img/10121_1.jpg"", ""image_alt"": ""Type NS [タイプNS]"", ""text"": ""Type NS [タイプNS]""}]"
shop_menu/set/br/1050-122.html,,KTS-web 工賃セットメニュー KAAZ LSDパーツ,岡山県でLSDやミッションパーツを製造・販売するKAAZ[カーツ]。LSDは1.5WAYと2WAY、そこにWPC処理を施した製品もラインナップしています。細かいオプションや補修部品も用意されているところも嬉しい。,,/assets/img/brand/bc_img/1050.gif,,岡山県でLSDやミッションパーツを製造・販売するKAAZ[カーツ]。LSDは1.5WAYと2WAY、そこにWPC処理を施した製品もラインナップしています。細かいオプションや補修部品も用意されているところも嬉しい。,"[{""link"": ""/shop_menu/set/item/10437.php"", ""image"": ""/assets/img/item_img/10437_1.jpg"", ""image_alt"": ""KAAZ"", ""text"": ""LSD STANDARD[スタンダード LSD]""}, {""link"": ""/shop_menu/set/item/10439.php"", ""image"": ""/assets/img/item_img/10439_1.jpg"", ""image_alt"": ""KAAZ"", ""text"": ""LSD SUPER Q[スーパーQ LSD]""}]"
shop_menu/set/br/1054-118.html,,KTS-web 工賃セットメニュー KYB ショックアブソーバーパーツ,ショックアブソーバをはじめとするサスペンションのスペシャリスト『KYB』。<br>純正採用もされるKYBブランドが日頃より利用されているクルマの「乗り心地」や「快適な走り」をグレードアップさせたい方の為に、ストリートシリーズはノーマル車高からローダウン向けなど仕様に応じた製品をラインナップしています。,,/assets/img/brand/bc_img/1054.gif,,ショックアブソーバをはじめとするサスペンションのスペシャリスト『KYB』。純正採用もされるKYBブランドが日頃より利用されているクルマの「乗り心地」や「快適な走り」をグレードアップさせたい方の為に、ストリートシリーズはノーマル車高からローダウン向けなど仕様に応じた製品をラインナップしています。,"[{""link"": ""/shop_menu/set/item/10101.php"", ""image"": ""/assets/img/item_img/10101_1.jpg"", ""image_alt"": ""Extage [エクステージ]"", ""text"": ""Extage [エクステージ]""}, {""link"": ""/shop_menu/set/item/10102.php"", ""image"": ""/assets/img/item_img/10102_1.jpg"", ""image_alt"": ""Lowfer Sports [ローファースポーツ]"", ""text"": ""Lowfer Sports [ローファースポーツ]""}, {""link"": ""/shop_menu/set/item/10104.php"", ""image"": ""/assets/img/item_img/10104_1.jpg"", ""image_alt"": ""Lowfer Sports PLUS [ローファースポーツ プラス]"", ""text"": ""Lowfer Sports PLUS [ローファースポーツ プラス]""}, {""link"": ""/shop_menu/set/item/10106.php"", ""image"": ""/assets/img/item_img/10106_1.jpg"", ""image_alt"": ""NEW SR SPECIAL [ニューSR スペシャル]"", ""text"": ""NEW SR SPECIAL [ニューSR スペシャル]""}, {""link"": ""/shop_menu/set/item/10107.php"", ""image"": ""/assets/img/item_img/10107_1.jpg"", ""image_alt"": ""SUPER SPECIAL FOR STREET [スーパースペシャル FOR ストリート]"", ""text"": ""SUPER SPECIAL FOR STREET [スーパースペシャル FOR ストリート]""}, {""link"": ""/shop_menu/set/item/10672.php"", ""image"": ""/assets/img/item_img/10672_1.jpg"", ""image_alt"": ""補修用ショック"", ""text"": ""補修用ショック""}]"
shop_menu/set/br/1054-119.html,,KTS-web 工賃セットメニュー KYB サスペンションキットパーツ,ショックアブソーバをはじめとするサスペンションのスペシャリスト『KYB』。<br>純正採用もされるKYBブランドが日頃より利用されているクルマの「乗り心地」や「快適な走り」をグレードアップさせたい方の為に、ストリートシリーズはノーマル車高からローダウン向けなど仕様に応じた製品をラインナップしています。,,/assets/img/brand/bc_img/1054.gif,,ショックアブソーバをはじめとするサスペンションのスペシャリスト『KYB』。純正採用もされるKYBブランドが日頃より利用されているクルマの「乗り心地」や「快適な走り」をグレードアップさせたい方の為に、ストリートシリーズはノーマル車高からローダウン向けなど仕様に応じた製品をラインナップしています。,"[{""link"": ""/shop_menu/set/item/10224.php"", ""image"": ""/assets/img/item_img/10224_1.jpg"", ""image_alt"": ""Extage E-KIT [エクステージ Eキット]"", ""text"": ""Extage E-KIT [エクステージ Eキット]""}, {""link"": ""/shop_menu/set/item/10103.php"", ""image"": ""/assets/img/item_img/10103_1.jpg"", ""image_alt"": ""Lowfer Sports L-KIT [ローファースポーツ Lキット]"", ""text"": ""Lowfer Sports L-KIT [ローファースポーツ Lキット]""}, {""link"": ""/shop_menu/set/item/10105.php"", ""image"": ""/assets/img/item_img/10105_1.jpg"", ""image_alt"": ""Lowfer Sports PLUS L-KIT [ローファースポーツ プラス Lキット]"", ""text"": ""Lowfer Sports PLUS L-KIT [ローファースポーツ プラス Lキット]""}]"
shop_menu/set/br/1059-116.html,,KTS-web 工賃セットメニュー CUSCO 車高調/セッティングパーツパーツ,「自分たちが必要とするものを、自分たちが使って満足するクオリティで製作する」をモットーに製品を開発。スーパーGT、ラリー、ダートトライアル、ジムカーナといったモータースポーツの頂点イベントに自社チーム・自社開発パーツを組み込んだマシンで参戦し、車高調・ボディ補強パーツ・LSD・ロールケージ・クロスミッションなどを最先端技術を駆使した高精度な加工技術で生産しています。,,/assets/img/brand/bc_img/1059.gif,,「自分たちが必要とするものを、自分たちが使って満足するクオリティで製作する」をモットーに製品を開発。スーパーGT、ラリー、ダートトライアル、ジムカーナといったモータースポーツの頂点イベントに自社チーム・自社開発パーツを組み込んだマシンで参戦し、車高調・ボディ補強パーツ・LSD・ロールケージ・クロスミッションなどを最先端技術を駆使した高精度な加工技術で生産しています。,"[{""link"": ""/shop_menu/set/item/10017.php"", ""image"": ""/assets/img/item_img/10017_1.jpg"", ""image_alt"": ""SPORT S [スポーツS]"", ""text"": ""SPORT S [スポーツS]""}, {""link"": ""/shop_menu/set/item/10018.php"", ""image"": ""/assets/img/item_img/10018_1.jpg"", ""image_alt"": ""SPORT R [スポーツR]"", ""text"": ""SPORT R [スポーツR]""}, {""link"": ""/shop_menu/set/item/10019.php"", ""image"": ""/assets/img/item_img/10019_1.jpg"", ""image_alt"": ""SPORT X [スポーツX]"", ""text"": ""SPORT X [スポーツX]""}, {""link"": ""/shop_menu/set/item/10020.php"", ""image"": ""/assets/img/item_img/10020_1.jpg"", ""image_alt"": ""SPORT G [スポーツG]"", ""text"": ""SPORT G [スポーツG]""}, {""link"": ""/shop_menu/set/item/10021.php"", ""image"": ""/assets/img/item_img/10021_1.jpg"", ""image_alt"": ""SPORT TN_S [スポーツTN_S]"", ""text"": ""SPORT TN_S [スポーツTN_S]""}, {""link"": ""/shop_menu/set/item/10022.php"", ""image"": ""/assets/img/item_img/10022_1.jpg"", ""image_alt"": ""SPORT TN_R [スポーツTN_R]"", ""text"": ""SPORT TN_R [スポーツTN_R]""}, {""link"": ""/shop_menu/set/item/10023.php"", ""image"": ""/assets/img/item_img/10023_1.jpg"", ""image_alt"": ""Street [ストリート]"", ""text"": ""Street [ストリート]""}, {""link"": ""/shop_menu/set/item/10024.php"", ""image"": ""/assets/img/item_img/10024_1.jpg"", ""image_alt"": ""青のStreet ZERO [青のストリートゼロ]"", ""text"": ""青のStreet ZERO [青のストリートゼロ]""}, {""link"": ""/shop_menu/set/item/10025.php"", ""image"": ""/assets/img/item_img/10025_1.jpg"", ""image_alt"": ""赤のStreet ZERO [赤のストリートゼロ]"", ""text"": ""赤のStreet ZERO [赤のストリートゼロ]""}, {""link"": ""/shop_menu/set/item/10026.php"", ""image"": ""/assets/img/item_img/10026_1.jpg"", ""image_alt"": ""青のStreet A [青のストリートA]"", ""text"": ""青のStreet A [青のストリートA]""}, {""link"": ""/shop_menu/set/item/10027.php"", ""image"": ""/assets/img/item_img/10027_1.jpg"", ""image_alt"": ""赤のStreet A [赤のストリートA]"", ""text"": ""赤のStreet A [赤のストリートA]""}, {""link"": ""/shop_menu/set/item/10028.php"", ""image"": ""/assets/img/item_img/10028_1.jpg"", ""image_alt"": ""青のStreet ZERO A [青のストリートゼロA]"", ""text"": ""青のStreet ZERO A [青のストリートゼロA]""}, {""link"": ""/shop_menu/set/item/10029.php"", ""image"": ""/assets/img/item_img/10029_1.jpg"", ""image_alt"": ""赤のStreet ZERO A [赤のストリートゼロA]"", ""text"": ""赤のStreet ZERO A [赤のストリートゼロA]""}, {""link"": ""/shop_menu/set/item/10621.php"", ""image"": ""/assets/img/item_img/10621_1.jpg"", ""image_alt"": ""直巻スプリング"", ""text"": ""直巻スプリング""}]"
